cause,effect,lag_weeks,f_stat,p_value,n,q_value_fdr,pass_fdr_05,window_start,window_end
纺织业,批发和零售业,1,6.493565254760179,0.011812019386601924,156,0.03475459550288643,True,2023-01-01,2025-12-31
电子,批发和零售业,2,1.97303941256425,0.1426254646542151,155,0.25824492416680367,False,2023-01-01,2025-12-31
石化,批发和零售业,1,0.007380259246251082,0.9316515255776784,156,0.9362459116120944,False,2023-01-01,2025-12-31
合计,住宿和餐饮业,1,2.2666504216825176,0.13424703010914418,156,0.24746741694818142,False,2023-01-01,2025-12-31
大工业电量,住宿和餐饮业,1,0.45889508834088594,0.4991638519621783,156,0.6061275345255023,False,2023-01-01,2025-12-31
非普工业,住宿和餐饮业,2,1.1238012459460218,0.32776287003915927,155,0.4621909595943905,False,2023-01-01,2025-12-31
居民生活,住宿和餐饮业,1,3.978433541465447,0.04786268016247208,156,0.11012015135125157,False,2023-01-01,2025-12-31
商业用电,住宿和餐饮业,1,2.103161964632764,0.14904179319471267,156,0.2621079811355292,False,2023-01-01,2025-12-31
农业,住宿和餐饮业,3,1.4781465129170186,0.22290611133992566,154,0.35525661494800653,False,2023-01-01,2025-12-31
制造业,住宿和餐饮业,1,0.5540193838122129,0.4578216739461418,156,0.5813005486619063,False,2023-01-01,2025-12-31
工业,住宿和餐饮业,1,0.4784349708793605,0.49018034397408283,156,0.5975903795062524,False,2023-01-01,2025-12-31
交通仓储和邮政业,住宿和餐饮业,1,0.8916858257538591,0.34650966442123277,156,0.47608759443006343,False,2023-01-01,2025-12-31
信息传输,住宿和餐饮业,1,2.7597899647790243,0.0987086881096525,156,0.19238763415002333,False,2023-01-01,2025-12-31
批发和零售业,住宿和餐饮业,1,0.6567227598644634,0.4189780117039257,156,0.5386860150479044,False,2023-01-01,2025-12-31
黑色金属冶炼,住宿和餐饮业,2,0.5935571773823908,0.5536509958112736,155,0.6417318360539763,False,2023-01-01,2025-12-31
非金属矿物制品业,住宿和餐饮业,2,0.3611228315634911,0.6974975943323807,155,0.7515290981186918,False,2023-01-01,2025-12-31
化学制品制造业,住宿和餐饮业,1,0.42383212624221245,0.5160076116643022,156,0.6192091339971627,False,2023-01-01,2025-12-31
纺织业,住宿和餐饮业,1,0.3440766028189845,0.5583499883517387,156,0.6447362129646491,False,2023-01-01,2025-12-31
电子,住宿和餐饮业,1,1.278230940415401,0.25999739125130783,156,0.39191724986650345,False,2023-01-01,2025-12-31
石化,住宿和餐饮业,1,0.5096548974618613,0.4763759289442129,156,0.5830841370277166,False,2023-01-01,2025-12-31
合计,黑色金属冶炼,1,10.390549197261246,0.0015482337270178448,156,0.006489856444759733,True,2023-01-01,2025-12-31
大工业电量,黑色金属冶炼,1,4.479928002263795,0.03591319474228416,156,0.08653100465463742,False,2023-01-01,2025-12-31
非普工业,黑色金属冶炼,2,3.964533581139829,0.020998543335535746,155,0.05587438487542555,False,2023-01-01,2025-12-31
居民生活,黑色金属冶炼,1,7.749481150853492,0.006051014693838286,156,0.020126201046896906,True,2023-01-01,2025-12-31
商业用电,黑色金属冶炼,1,13.29878770700703,0.00036351984998894693,156,0.0019121064233565005,True,2023-01-01,2025-12-31
农业,黑色金属冶炼,1,15.302900182645265,0.00013736897770533218,156,0.0009553387994961738,True,2023-01-01,2025-12-31
制造业,黑色金属冶炼,3,2.3541468669476693,0.0744477354324331,154,0.15497283702261583,False,2023-01-01,2025-12-31
工业,黑色金属冶炼,3,2.5628069206249258,0.05706164795343338,154,0.12472045909821869,False,2023-01-01,2025-12-31
交通仓储和邮政业,黑色金属冶炼,1,16.18435733000984,9.005474921153223e-05,156,0.0006721159331397283,True,2023-01-01,2025-12-31
信息传输,黑色金属冶炼,1,15.823913968479149,0.00010698389270968889,156,0.0007613272364922046,True,2023-01-01,2025-12-31
批发和零售业,黑色金属冶炼,1,14.46137793113876,0.00020623303139399862,156,0.0012476404771157856,True,2023-01-01,2025-12-31
住宿和餐饮业,黑色金属冶炼,1,10.299162100874074,0.0016216656170463528,156,0.006705806470488972,True,2023-01-01,2025-12-31
非金属矿物制品业,黑色金属冶炼,3,1.9822207186163392,0.11918010462523887,154,0.2237368835295895,False,2023-01-01,2025-12-31
化学制品制造业,黑色金属冶炼,1,10.566772665151285,0.0014161028499185546,156,0.006103203832043348,True,2023-01-01,2025-12-31
纺织业,黑色金属冶炼,3,2.7097330266695185,0.04728728346979427,154,0.10962052077088671,False,2023-01-01,2025-12-31
电子,黑色金属冶炼,1,11.895457759033258,0.0007271466969491769,156,0.0035318553851817164,True,2023-01-01,2025-12-31
石化,黑色金属冶炼,1,10.863088321065035,0.0012193874158109574,156,0.0054077181049007675,True,2023-01-01,2025-12-31
合计,非金属矿物制品业,1,8.455065913456465,0.004182164455900139,156,0.01478201345710358,True,2023-01-01,2025-12-31
大工业电量,非金属矿物制品业,4,3.2238919160129313,0.014391317593353548,153,0.04115647835108585,True,2023-01-01,2025-12-31
非普工业,非金属矿物制品业,2,6.26000029546773,0.00244812329633326,155,0.00936407160847472,True,2023-01-01,2025-12-31
居民生活,非金属矿物制品业,1,11.057362257806309,0.001105816658851011,156,0.0049761749648295495,True,2023-01-01,2025-12-31
商业用电,非金属矿物制品业,1,14.156557211963358,0.00023912743230258826,156,0.0013304180779016728,True,2023-01-01,2025-12-31
农业,非金属矿物制品业,1,16.358179230526467,8.289239619263533e-05,156,0.0006480847274366152,True,2023-01-01,2025-12-31
制造业,非金属矿物制品业,4,5.436518979905312,0.0004179796665143565,153,0.002131696299223218,True,2023-01-01,2025-12-31
工业,非金属矿物制品业,4,3.7503139432708967,0.0062081528614886805,153,0.02042682554425308,True,2023-01-01,2025-12-31
交通仓储和邮政业,非金属矿物制品业,1,19.902160863602894,1.57077054327992e-05,156,0.00016021859541455187,True,2023-01-01,2025-12-31
信息传输,非金属矿物制品业,1,20.43380053562536,1.2288948881833406e-05,156,0.00014066704469883895,True,2023-01-01,2025-12-31
批发和零售业,非金属矿物制品业,1,14.158918948319336,0.00023885299969639284,156,0.0013304180779016728,True,2023-01-01,2025-12-31
住宿和餐饮业,非金属矿物制品业,1,9.36008179564957,0.002619138785718733,156,0.009773859371096736,True,2023-01-01,2025-12-31
黑色金属冶炼,非金属矿物制品业,3,11.677136101068642,6.588465586432335e-07,154,1.0080352347241473e-05,True,2023-01-01,2025-12-31
化学制品制造业,非金属矿物制品业,1,13.863985495292793,0.000275738724191954,156,0.001506715171477463,True,2023-01-01,2025-12-31
纺织业,非金属矿物制品业,4,16.113961557832024,6.305922450877688e-11,153,6.432040899895242e-09,True,2023-01-01,2025-12-31
电子,非金属矿物制品业,1,14.57776636719414,0.0001949250031931804,156,0.001242646895356525,True,2023-01-01,2025-12-31
石化,非金属矿物制品业,1,16.04746459342818,9.613709656930425e-05,156,0.0007004274178620738,True,2023-01-01,2025-12-31
合计,化学制品制造业,4,2.1576752154181174,0.0767370148155212,153,0.1570145073161449,False,2023-01-01,2025-12-31
大工业电量,化学制品制造业,4,2.4026891198639744,0.05253853738172398,153,0.11649849593338794,False,2023-01-01,2025-12-31
非普工业,化学制品制造业,4,2.0939365132902488,0.08461291639172863,153,0.17033916063071686,False,2023-01-01,2025-12-31
居民生活,化学制品制造业,3,0.5789905771382337,0.6297015446915024,154,0.7006860824567264,False,2023-01-01,2025-12-31
商业用电,化学制品制造业,4,1.9647884519875478,0.1030059212748885,153,0.19797002564125438,False,2023-01-01,2025-12-31
农业,化学制品制造业,4,2.515009461673214,0.044097423944179925,153,0.1030061963886951,False,2023-01-01,2025-12-31
制造业,化学制品制造业,4,2.2679576554450307,0.06474564739399868,153,0.1366356420866455,False,2023-01-01,2025-12-31
工业,化学制品制造业,4,2.2859630531769395,0.06296804294703084,153,0.13474280518735274,False,2023-01-01,2025-12-31
交通仓储和邮政业,化学制品制造业,4,2.409845243537756,0.05195683105858595,153,0.11604956426224307,False,2023-01-01,2025-12-31
信息传输,化学制品制造业,4,1.1983176211798638,0.3141709311374844,153,0.4471456043166057,False,2023-01-01,2025-12-31
批发和零售业,化学制品制造业,4,2.32002462769204,0.05973347875262536,153,0.12963435814399546,False,2023-01-01,2025-12-31
住宿和餐饮业,化学制品制造业,4,2.071878758776366,0.08751464392071684,153,0.17389273402428151,False,2023-01-01,2025-12-31
黑色金属冶炼,化学制品制造业,4,1.956440487509859,0.10431736983103201,153,0.1982677960763714,False,2023-01-01,2025-12-31
非金属矿物制品业,化学制品制造业,4,2.2781101692297754,0.06373745148059573,153,0.13544208439626593,False,2023-01-01,2025-12-31
纺织业,化学制品制造业,4,2.862383547926152,0.025539708176247067,153,0.06405861231091478,False,2023-01-01,2025-12-31
电子,化学制品制造业,4,1.7186285649736774,0.14902683020650376,153,0.2621079811355292,False,2023-01-01,2025-12-31
石化,化学制品制造业,4,2.9307116073237305,0.02292335738405793,153,0.059341141649628754,False,2023-01-01,2025-12-31
合计,纺织业,1,20.07750471744189,1.4484591000174518e-05,156,0.00015283740848460008,True,2023-01-01,2025-12-31
大工业电量,纺织业,1,36.49913921671127,1.1154193124696121e-08,156,2.9356216657561163e-07,True,2023-01-01,2025-12-31
非普工业,纺织业,1,15.118419949961963,0.00015012593222962778,156,0.001020856339161469,True,2023-01-01,2025-12-31
居民生活,纺织业,1,8.445644295148085,0.004202729316235332,156,0.01478201345710358,True,2023-01-01,2025-12-31
商业用电,纺织业,1,17.296865635502144,5.309929081687148e-05,156,0.00043274148913399903,True,2023-01-01,2025-12-31
农业,纺织业,1,16.312487556550057,8.471695783485167e-05,156,0.0006480847274366152,True,2023-01-01,2025-12-31
制造业,纺织业,1,39.31621778278,3.507396484359049e-09,156,1.3415791552673362e-07,True,2023-01-01,2025-12-31
工业,纺织业,1,37.49402867528495,7.396767753853339e-09,156,2.27051655277144e-07,True,2023-01-01,2025-12-31
交通仓储和邮政业,纺织业,1,20.412212834970934,1.241179806166226e-05,156,0.00014066704469883895,True,2023-01-01,2025-12-31
信息传输,纺织业,1,22.54016793534446,4.692255806570955e-06,156,6.242740333959618e-05,True,2023-01-01,2025-12-31
批发和零售业,纺织业,1,18.613567610390884,2.859868505677987e-05,156,0.00026518780689014065,True,2023-01-01,2025-12-31
住宿和餐饮业,纺织业,4,5.0743449744163325,0.0007449131146050059,153,0.0035616158292051843,True,2023-01-01,2025-12-31
黑色金属冶炼,纺织业,2,6.11637278948654,0.002795474727395053,155,0.010306208031119111,True,2023-01-01,2025-12-31
非金属矿物制品业,纺织业,4,6.888804640563772,4.2088800850104136e-05,153,0.0003679763731466247,True,2023-01-01,2025-12-31
化学制品制造业,纺织业,1,17.592296295126193,4.618844968118374e-05,156,0.0003926018222900618,True,2023-01-01,2025-12-31
电子,纺织业,3,24.471862044741073,6.672440377997191e-13,154,2.0417667556671404e-10,True,2023-01-01,2025-12-31
石化,纺织业,1,18.45814400177675,3.0755057098930116e-05,156,0.00027679551389037105,True,2023-01-01,2025-12-31
合计,电子,3,3.602033248471332,0.015017275989975709,154,0.04254894863826451,True,2023-01-01,2025-12-31
大工业电量,电子,3,12.18202455536524,3.640804332460945e-07,154,6.189367365183607e-06,True,2023-01-01,2025-12-31
非普工业,电子,3,11.696841108985797,6.43718865211973e-07,154,1.0080352347241473e-05,True,2023-01-01,2025-12-31
居民生活,电子,4,1.085596218533557,0.3659578328809461,153,0.49115393360337495,False,2023-01-01,2025-12-31
商业用电,电子,4,1.159454881211348,0.3312918225272231,153,0.4632410311318518,False,2023-01-01,2025-12-31
农业,电子,3,1.7047785015725851,0.1685759670307585,154,0.2834299225901764,False,2023-01-01,2025-12-31
制造业,电子,3,15.196913222922731,1.1512241826494574e-08,154,2.9356216657561163e-07,True,2023-01-01,2025-12-31
工业,电子,3,13.821630964624998,5.4626668077872864e-08,154,1.2858277255253151e-06,True,2023-01-01,2025-12-31
交通仓储和邮政业,电子,4,1.0946001742016302,0.36158015121172227,153,0.48741641528981067,False,2023-01-01,2025-12-31
信息传输,电子,3,1.018296734556746,0.3864404164545202,154,0.505345159978988,False,2023-01-01,2025-12-31
批发和零售业,电子,3,1.4264812154436797,0.23741734202796672,154,0.3687802368556234,False,2023-01-01,2025-12-31
住宿和餐饮业,电子,4,2.4294555450102497,0.05039463638731001,153,0.11422784247790269,False,2023-01-01,2025-12-31
黑色金属冶炼,电子,1,18.67768065601544,2.775458294701494e-05,156,0.00026518780689014065,True,2023-01-01,2025-12-31
非金属矿物制品业,电子,3,5.1368872998709305,0.0020873758086026317,154,0.008295285680940328,True,2023-01-01,2025-12-31
化学制品制造业,电子,2,0.7725730937955296,0.46365196555549903,155,0.5830841370277166,False,2023-01-01,2025-12-31
纺织业,电子,3,17.50347179804279,9.041528636899443e-10,154,4.611179604818716e-08,True,2023-01-01,2025-12-31
石化,电子,2,0.9741320591242878,0.37989511114991603,155,0.5010685517753203,False,2023-01-01,2025-12-31
合计,石化,4,1.0797629373580335,0.36881665050943335,153,0.49282923605190654,False,2023-01-01,2025-12-31
大工业电量,石化,4,1.280426359059558,0.28044611306616496,153,0.4145725149673743,False,2023-01-01,2025-12-31
非普工业,石化,4,1.1316551295170312,0.34400906233883066,153,0.47608759443006343,False,2023-01-01,2025-12-31
居民生活,石化,3,0.44482675434774427,0.7213212466756118,154,0.7690742211942063,False,2023-01-01,2025-12-31
商业用电,石化,4,1.0187328228035202,0.3998049868893476,153,0.5162039071229552,False,2023-01-01,2025-12-31
农业,石化,3,1.53895506739254,0.20689370567744747,154,0.3367525209430794,False,2023-01-01,2025-12-31
制造业,石化,2,1.3062590244500925,0.273894033247989,155,0.40685230181497395,False,2023-01-01,2025-12-31
工业,石化,4,1.2254780217343817,0.3026525189352962,153,0.43479657649859454,False,2023-01-01,2025-12-31
交通仓储和邮政业,石化,4,1.2579672422613162,0.28934759891370676,153,0.4236381113282022,False,2023-01-01,2025-12-31
信息传输,石化,2,0.599106194191672,0.5506113864919338,155,0.6416673529923114,False,2023-01-01,2025-12-31
批发和零售业,石化,4,1.2363194983543828,0.2981558871138522,153,0.4323966893689042,False,2023-01-01,2025-12-31
住宿和餐饮业,石化,4,1.125890793501881,0.34669568968630426,153,0.47608759443006343,False,2023-01-01,2025-12-31
黑色金属冶炼,石化,4,1.1201836001980936,0.3493725972713755,153,0.4772679230582183,False,2023-01-01,2025-12-31
非金属矿物制品业,石化,4,1.2580921325209833,0.2892974359227116,153,0.4236381113282022,False,2023-01-01,2025-12-31
化学制品制造业,石化,4,3.0486633320134477,0.01901420169671786,153,0.051489785125625354,False,2023-01-01,2025-12-31
纺织业,石化,4,1.6627320464482143,0.16186954883896698,153,0.2782701232849657,False,2023-01-01,2025-12-31
电子,石化,3,1.0389086979119577,0.3772703301779595,154,0.5010685517753203,False,2023-01-01,2025-12-31
